,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
48,33,,94264960.0,200199.0,0.6843096656182484,3.226967947125648,0.9152940158719441,0.9676494485508712,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
49,43,,77668660.0,200199.0,0.4304155807533562,9.104504314635827,0.4947256861591472,0.9515933007646228,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,8,100.39427831157944,90076507.0,100250.0,0.5749353406596474,0.9020716080862884,0.7911492248588089,0.910886370578353,1.0,0.05,1.4687648652198249,0.4234046246496038,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,12,100.39427831169134,33777993.0,100250.0,0.2038164380882492,6.0237795374645415,0.5474772301485119,0.5687063108519487,1.0,0.05,1.4687518174280365,0.4234058051040657,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,41,100.394278312177,79389634.0,100250.0,0.6095753967612979,0.8779636230859704,0.7017829531808388,0.4546420615934481,1.0,0.05,1.4687775337211093,0.4234026452276975,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,4,100.39427831233795,88449349.0,100250.0,0.8457446421716335,1.1536401866002357,0.5140766677886405,0.9379687749350408,1.0,0.05,1.4687848248914168,0.42340282071707297,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
4,47,100.39427831310749,49207774.0,100250.0,0.1093648791648758,0.3186080786139792,0.3450306441919774,0.8932917284069293,1.0,0.05,1.4687281197211968,0.4234095484576363,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
5,42,100.39427831709943,11198532.0,100250.0,0.04639388618084071,1.2466422591666118,0.6693154077482889,0.5330500531369776,1.0,0.05,1.4687848139131607,0.4234073202689457,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
6,45,100.39427832341579,41238302.0,100250.0,0.3626218584726389,0.5532579450457891,0.05566973655220535,0.4802157594731777,1.0,0.05,1.4688451037750851,0.4233995940978541,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
7,6,100.39427835309492,3843120.0,100250.0,0.5204789989719915,5.2157631139826695,0.6598978114409584,0.41739754552098185,1.0,0.05,1.4689315422374625,0.4233853190731484,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
8,36,100.39427836679701,23873258.0,100250.0,0.7303360781778765,3.699940666509703,0.1647564884499479,0.21692040240721466,1.0,0.05,1.4688769223793057,0.4234056290416169,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
9,28,100.39427838826063,51348687.0,100250.0,0.7091710557577671,0.5075841231844042,0.7433836121952021,0.5367236438475438,1.0,0.05,1.4687159116644752,0.42339265702748413,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
10,32,100.39427842303915,64301648.0,100250.0,0.4155276303142827,3.0610430599769893,0.5608583624023158,0.4358110584427824,1.0,0.05,1.4690221626763618,0.42336991505471255,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
11,27,100.39427866095514,53343050.0,100250.0,0.8395439228702262,3.147239957017286,0.5632955318036015,0.5788020912094473,1.0,0.05,1.4682816263839382,0.4234429411901153,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
