,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
35,20,,64473831.0,100207.0,0.8115667307859767,0.24788886260993,2.0905772085532845,0.46418921989625,0.8607526693395975,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
36,23,,32348186.0,100207.0,0.6035897496160952,0.4830085541621421,4.616111890572705,0.15425337326374505,0.16199280396136329,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
37,25,,82281489.0,100207.0,0.416522174405844,0.13395352227460647,1.9001204317953333,0.03542838573214066,0.5420336690978316,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
38,27,,76422539.0,100207.0,0.8977460415845187,0.8634563005676881,1.5873855570236441,0.6384543807050715,0.11100180738034657,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
39,29,,72879110.0,100207.0,0.20160369647998586,0.33944204221441904,1.7933728926389634,0.6504486266838174,0.3566723082596692,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
40,30,,54816548.0,100207.0,0.8226297644116873,0.5699484101818205,1.4467756486247805,0.9191506903510244,0.3161371277092769,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
41,31,,81490464.0,100207.0,0.3999932591490644,0.1603537065464586,3.2669103140156825,0.20724694339738364,0.5303521194089627,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
42,34,,15816658.0,100207.0,0.3239565927611712,0.3670263935816481,2.493851567490753,0.5550021069407349,0.1570859395402495,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
43,36,,39254988.0,100207.0,0.9741081991218068,0.8066140563585147,1.830886141833504,0.4032438196417667,0.7247424462671069,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
44,38,,46616716.0,100207.0,0.4331664223642951,0.5469992993040704,1.8220015341140143,0.9608582123282275,0.2283621989258661,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
45,41,,3821120.0,100207.0,0.7559603872313204,0.7311521356929818,0.9477463397674132,0.888886449747699,0.261669624964306,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
46,44,,52213442.0,100207.0,0.5134397811511591,0.7372104409665361,0.5097075699463238,0.7233343588211146,0.02657949643937774,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
