,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
23,22,96.10518374786032,99824864.0,100244.0,0.0762230759236568,0.27635087835679883,0.7842008087810343,0.09506461458837982,3.0765099501164097,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
24,0,96.10522055255095,43758969.0,100244.0,0.4523133029095568,0.9550932008359848,0.5707324387696396,0.09481928000485312,3.0848705490593087,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
25,13,96.1052345108178,89175142.0,100244.0,0.34137796904181195,1.941613727303412,0.6802438027020092,0.09471631227893852,3.0877736017083337,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
26,9,96.10537112755759,60851357.0,100244.0,0.7815357103269671,1.7788930013539188,0.8857223994575057,0.09377484088071668,3.118556367448082,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
27,31,96.105377442083,45838551.0,100244.0,0.16058535336155566,2.537707350166103,0.7465967495779057,0.09373113396549483,3.1199938661693065,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
28,43,96.10557841446298,87426441.0,100244.0,0.10723937843646318,2.7466920014372462,0.345646998840772,0.09233881796205598,3.1667850669309825,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
29,19,96.10558396830805,96294101.0,100244.0,0.5387794205628093,4.628776924453184,0.5554727944003036,0.09231568150228253,3.1644888823608603,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
30,41,96.10567501454568,64418729.0,100244.0,0.05925862567976457,3.0421210460985844,0.37724494714024265,0.09166548216670724,3.1898700334754806,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
31,24,96.10568481175649,32279611.0,100244.0,0.24329869152344885,1.916734260564004,0.8278210805235481,0.09159874787078384,3.1923072949672298,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
32,34,96.10569752878428,59602203.0,100244.0,0.05339077885383366,1.5342806163947202,0.6457063818957343,0.09151186327794356,3.19545274692658,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
33,48,96.10573973182342,6899856.0,100244.0,0.05490183571616039,0.7644250837469353,0.8832930864353413,0.0912348824568301,3.205991794765328,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
34,33,96.10582733473177,72054434.0,100244.0,0.17651109875489165,1.8985066330813176,0.2244610600194513,0.0906184341666974,3.227557566719736,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
35,6,96.10589266039247,30849501.0,100244.0,0.09121801759524653,1.0498452858861698,0.6596838339149069,0.0901417617819438,3.2435164733155437,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
36,14,96.10592159408091,20316768.0,100244.0,0.11730509999413513,1.5207387046110141,0.7449795826160541,0.08993850337804185,3.2508244971656692,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
37,10,96.10601250733343,75667397.0,100244.0,0.8196199943654273,5.350729415885802,0.7640618283103991,0.08930530997461923,3.2710490882544385,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
38,3,96.10608505697522,45608527.0,100244.0,0.5033576884998237,2.6309426448140183,0.5388975265707531,0.08879748648748435,3.289409280075657,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
39,1,96.10610328596329,22052496.0,100244.0,0.6209676721295421,2.4154454213199292,0.5661278570223783,0.08867836005914198,3.2933706440717896,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
40,46,96.10630878436324,3760863.0,100244.0,0.33617861249891323,4.7948816479419385,0.4362620398206293,0.08719821722632237,3.3526335562317366,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
41,27,96.1068070222725,77629900.0,100244.0,0.2781863754844158,5.173954182376421,0.3107818623078323,0.08364224967693251,3.495894016132074,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
42,45,96.10684553569521,70023038.0,100244.0,0.5205036191611637,2.5035201762491632,0.6844631014718207,0.08333426307080936,3.507383531304269,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
43,49,96.10696541844246,91273058.0,100244.0,0.6984942465469243,3.3389347730926855,0.8799671118383672,0.08246139883195727,3.544380088985732,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
44,30,96.10732581251688,58662050.0,100244.0,0.3292739736498691,2.714504130180214,0.8703419202950391,0.07981633593424517,3.6615655022012055,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
45,29,96.1091377085779,60154071.0,100244.0,0.08377535521897746,5.526722946607497,0.02945280070862833,0.06592461982105177,4.428844941520196,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
46,4,,96475281.0,100244.0,0.6170064119236434,0.5051604937507788,0.31598192011831633,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
47,38,,90080766.0,100244.0,0.038169699497616366,3.002535280796402,0.003775666774918532,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
48,40,,72854169.0,100244.0,0.5189267117267031,0.37498722522495737,0.2967462758568252,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
49,47,,72615513.0,100244.0,0.5648140024271678,0.100515822432529,0.7455418621048334,inf,inf,inf,LearningParams_Fit_alpha-beta-exp_Fix_
