,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
15,47,84.65316182245677,100191.0,0.09184728764521433,0.05,1.0,0.5,0.5256175088847015,0.044232144857081976,,,,0.5995082544562444,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
16,41,84.65316182246414,100191.0,0.13034533771171894,0.05,1.0,0.5,0.7458805467480789,0.04423212912817073,,,,0.5995081974118528,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
17,13,84.65316182246491,100191.0,0.5111188604305672,0.05,1.0,0.5,0.08585344899016513,0.044232176134430166,,,,0.5995083636154916,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
18,40,84.65316182248088,100191.0,0.2486728992590749,0.05,1.0,0.5,0.463255740421116,0.044232217824268234,,,,0.5995086361093671,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
19,6,84.65316182248799,100191.0,0.7482842092163637,0.05,1.0,0.5,0.5082418030903869,0.044232085490033934,,,,0.5995086433791459,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
20,4,84.65316182248996,100191.0,0.010112648474844943,0.05,1.0,0.5,0.3481682057383472,0.04423205827365472,,,,0.5995082487011536,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
21,30,84.65316182249025,100191.0,0.5679347736724933,0.05,1.0,0.5,0.37019290110475866,0.044232057975222436,,,,0.599508339838419,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
22,19,84.65316182249731,100191.0,0.2745383043887192,0.05,1.0,0.5,0.04159193243841619,0.04423206125859061,,,,0.5995081604728522,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
23,14,84.65316182249828,100191.0,0.01928013720592048,0.05,1.0,0.5,0.7842687756694788,0.044232145288818615,,,,0.5995089330016422,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
24,26,84.65316182250206,100191.0,0.01607126649367196,0.05,1.0,0.5,0.3447819161190253,0.04423206078073754,,,,0.5995084667983046,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
