,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
26,38,119.93647336474994,408988.0,0.7790937760068742,1.0,0.5,0.017243584016386742,,,LearningParams_Fit_alpha_Fix_beta-exp_
27,1,119.93647336475462,408988.0,0.08469552396899249,1.0,0.5,0.0172435827211528,,,LearningParams_Fit_alpha_Fix_beta-exp_
28,43,119.93647336477713,408988.0,0.022412162408176117,1.0,0.5,0.017243576321564015,,,LearningParams_Fit_alpha_Fix_beta-exp_
29,35,119.936473364787,408988.0,0.5214446482951727,1.0,0.5,0.017243573635639713,,,LearningParams_Fit_alpha_Fix_beta-exp_
30,27,119.936473364793,408988.0,0.3990899859333101,1.0,0.5,0.01724400502269506,,,LearningParams_Fit_alpha_Fix_beta-exp_
31,9,119.93647336483087,408988.0,0.8854183987845247,1.0,0.5,0.017244015095346822,,,LearningParams_Fit_alpha_Fix_beta-exp_
32,33,119.93647336485223,408988.0,0.6671413744903772,1.0,0.5,0.017244020558438287,,,LearningParams_Fit_alpha_Fix_beta-exp_
33,31,119.93647336488064,408988.0,0.8517284082271611,1.0,0.5,0.01724354937798839,,,LearningParams_Fit_alpha_Fix_beta-exp_
34,30,119.9364733648868,408988.0,0.02304089896551831,1.0,0.5,0.017243547775610296,,,LearningParams_Fit_alpha_Fix_beta-exp_
35,10,119.936473364902,408988.0,0.36903954974257946,1.0,0.5,0.017243544147060356,,,LearningParams_Fit_alpha_Fix_beta-exp_
36,49,119.93647336490923,408988.0,0.5173615302476415,1.0,0.5,0.017243542335813832,,,LearningParams_Fit_alpha_Fix_beta-exp_
37,40,119.93647336495121,408988.0,0.5547075545550243,1.0,0.5,0.017244044508285098,,,LearningParams_Fit_alpha_Fix_beta-exp_
38,29,119.93647336499794,408988.0,0.8477019419415541,1.0,0.5,0.017243522015416717,,,LearningParams_Fit_alpha_Fix_beta-exp_
39,28,119.93647336502626,408988.0,0.2502482506094219,1.0,0.5,0.017243515779144916,,,LearningParams_Fit_alpha_Fix_beta-exp_
40,26,119.93647336502876,408988.0,0.8231230798486376,1.0,0.5,0.01724406177487446,,,LearningParams_Fit_alpha_Fix_beta-exp_
41,24,119.93647336502994,408988.0,0.14459171379134572,1.0,0.5,0.017243514988824808,,,LearningParams_Fit_alpha_Fix_beta-exp_
42,16,119.93647336509036,408988.0,0.8063290541739674,1.0,0.5,0.017243502341074617,,,LearningParams_Fit_alpha_Fix_beta-exp_
43,15,119.9364733651417,408988.0,0.9080145341408457,1.0,0.5,0.017243491950450742,,,LearningParams_Fit_alpha_Fix_beta-exp_
44,21,119.93647336516813,408988.0,0.4415194948682882,1.0,0.5,0.017243486741872982,,,LearningParams_Fit_alpha_Fix_beta-exp_
45,8,119.93647336517357,408988.0,0.9125234787317216,1.0,0.5,0.017243485657675826,,,LearningParams_Fit_alpha_Fix_beta-exp_
46,37,119.93647336521931,408988.0,0.24796342285536044,1.0,0.5,0.017243476918350313,,,LearningParams_Fit_alpha_Fix_beta-exp_
47,44,119.9364733652314,408988.0,0.5872223937052959,1.0,0.5,0.017244102427456554,,,LearningParams_Fit_alpha_Fix_beta-exp_
48,47,119.9364733655982,408988.0,0.9976725660563304,1.0,0.5,0.0172441650268587,,,LearningParams_Fit_alpha_Fix_beta-exp_
49,46,119.93647336567021,408988.0,0.03477189261834979,1.0,0.5,0.017244176141517083,,,LearningParams_Fit_alpha_Fix_beta-exp_
0,28,123.1707278322995,311479.0,0.2227164814590834,1.0,0.5,0.005325947109110568,,,LearningParams_Fit_alpha_Fix_beta-exp_
1,30,123.17072783231184,311479.0,0.35235488921305125,1.0,0.5,0.005325969745703866,,,LearningParams_Fit_alpha_Fix_beta-exp_
2,10,123.17072783232292,311479.0,0.7288361450625515,1.0,0.5,0.005325922086644268,,,LearningParams_Fit_alpha_Fix_beta-exp_
3,31,123.17072783232821,311479.0,0.008962598489101414,1.0,0.5,0.005325919121697463,,,LearningParams_Fit_alpha_Fix_beta-exp_
4,22,123.17072783233759,311479.0,0.8176133323824295,1.0,0.5,0.005325914483549503,,,LearningParams_Fit_alpha_Fix_beta-exp_
5,38,123.17072783234713,311479.0,0.4607773699114811,1.0,0.5,0.005325910304380581,,,LearningParams_Fit_alpha_Fix_beta-exp_
6,33,123.17072783238797,311479.0,0.14235111948832702,1.0,0.5,0.005326003188863797,,,LearningParams_Fit_alpha_Fix_beta-exp_
7,1,123.17072783244802,311479.0,0.9946904883097952,1.0,0.5,0.005325880315368837,,,LearningParams_Fit_alpha_Fix_beta-exp_
8,45,123.17072783245699,311479.0,0.23337574174311304,1.0,0.5,0.005325878285995615,,,LearningParams_Fit_alpha_Fix_beta-exp_
9,29,123.17072783250704,311479.0,0.3946707437149883,1.0,0.5,0.005326031581749068,,,LearningParams_Fit_alpha_Fix_beta-exp_
10,16,123.17072783251022,311479.0,0.6600529994842379,1.0,0.5,0.005325867097888626,,,LearningParams_Fit_alpha_Fix_beta-exp_
11,18,123.17072783254775,311479.0,0.7726299127407409,1.0,0.5,0.005325860032358242,,,LearningParams_Fit_alpha_Fix_beta-exp_
12,48,123.17072783261574,311479.0,0.06653858660274936,1.0,0.5,0.005325848539480368,,,LearningParams_Fit_alpha_Fix_beta-exp_
13,32,123.17072783263201,311479.0,0.1709847326702728,1.0,0.5,0.005326053364152341,,,LearningParams_Fit_alpha_Fix_beta-exp_
14,0,123.1707278326446,311479.0,0.3964048990826237,1.0,0.5,0.005325844019199426,,,LearningParams_Fit_alpha_Fix_beta-exp_
15,19,123.17072783278287,311479.0,0.7601255018298104,1.0,0.5,0.005326074683229242,,,LearningParams_Fit_alpha_Fix_beta-exp_
16,4,123.17072783289059,311479.0,0.9687271082819991,1.0,0.5,0.005325811418363337,,,LearningParams_Fit_alpha_Fix_beta-exp_
17,23,123.17072783291648,311479.0,0.9536904192176424,1.0,0.5,0.005326090903223475,,,LearningParams_Fit_alpha_Fix_beta-exp_
18,43,123.1707278329166,311479.0,0.8969091086533654,1.0,0.5,0.0053258084050362715,,,LearningParams_Fit_alpha_Fix_beta-exp_
19,2,123.1707278329574,311479.0,0.4344131864443311,1.0,0.5,0.0053260955094595495,,,LearningParams_Fit_alpha_Fix_beta-exp_
20,7,123.1707278331674,311479.0,0.5946378449750229,1.0,0.5,0.005326117172245936,,,LearningParams_Fit_alpha_Fix_beta-exp_
21,27,123.17072783320036,311479.0,0.35015073522673623,1.0,0.5,0.005325779005036547,,,LearningParams_Fit_alpha_Fix_beta-exp_
22,5,123.17072783330177,311479.0,0.3815782674018641,1.0,0.5,0.0053257696715166844,,,LearningParams_Fit_alpha_Fix_beta-exp_
23,3,123.17072783331665,311479.0,0.7649124553599576,1.0,0.5,0.0053257683316145455,,,LearningParams_Fit_alpha_Fix_beta-exp_
24,20,123.17072783342905,311479.0,0.9875624836521132,1.0,0.5,0.005326140744732826,,,LearningParams_Fit_alpha_Fix_beta-exp_
25,11,123.1707278334776,311479.0,0.4862156660749433,1.0,0.5,0.005326144816211404,,,LearningParams_Fit_alpha_Fix_beta-exp_
26,15,123.17072783349285,311479.0,0.3718882472227515,1.0,0.5,0.00532614606999746,,,LearningParams_Fit_alpha_Fix_beta-exp_
27,24,123.1707278335182,311479.0,0.985816779147895,1.0,0.5,0.005325751200215168,,,LearningParams_Fit_alpha_Fix_beta-exp_
28,8,123.17072783382878,311479.0,0.3652359611926972,1.0,0.5,0.00532617199877739,,,LearningParams_Fit_alpha_Fix_beta-exp_
29,46,123.17072783394585,311479.0,0.7299515205291972,1.0,0.5,0.005325718987136172,,,LearningParams_Fit_alpha_Fix_beta-exp_
30,25,123.17072783429377,311479.0,0.1925760305726664,1.0,0.5,0.005325695767362877,,,LearningParams_Fit_alpha_Fix_beta-exp_
31,39,123.17072783449936,311479.0,0.416148756429509,1.0,0.5,0.005325683014181799,,,LearningParams_Fit_alpha_Fix_beta-exp_
32,26,123.17072783450188,311479.0,0.9859029029732421,1.0,0.5,0.00532621647335167,,,LearningParams_Fit_alpha_Fix_beta-exp_
33,12,123.17072783465592,311479.0,0.8319855179413838,1.0,0.5,0.005326225647770917,,,LearningParams_Fit_alpha_Fix_beta-exp_
34,35,123.17072783495938,311479.0,0.025981287313718737,1.0,0.5,0.0053256564522944855,,,LearningParams_Fit_alpha_Fix_beta-exp_
35,37,123.17072783496315,311479.0,0.9929508042119142,1.0,0.5,0.005325656245120435,,,LearningParams_Fit_alpha_Fix_beta-exp_
36,36,123.17072783498692,311479.0,0.9309739189014248,1.0,0.5,0.0053256549407332005,,,LearningParams_Fit_alpha_Fix_beta-exp_
