,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6888888888888889,5966525,100191,0.1807526299056212,1.0000001110351329,0.028017242466536474,1.0,0.3781565743964299,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6222222222222222,6649951,200199,0.553586436489645,0.05,0.06321909019254097,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4,6649951,200199,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3111111111111111,6649951,200199,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3333333333333333,6649951,200199,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5555555555555556,8739059,100143,2.0,2.0,0.0001585820891171475,1.0,2.622964963272656e-07,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4,8739059,100143,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.8666666666666667,8739059,100143,1.258068379748108,2.0,0.004925119966630034,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5333333333333333,8739059,100143,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4615384615384616,7931098,100110,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5384615384615384,7931098,100110,1.9990277358091904,0.05407205861460596,2.3490743038083286,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4358974358974359,7931098,100110,1.9979443050979189,0.05541390384905519,1.218761314247408,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7948717948717948,7931098,100110,0.3349508317371853,2.0,0.006928041999831764,1.0,0.35974445765584345,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5777777777777777,2098222,409874,0.05,2.0,0.004288139009180425,1.0,3.1087206780520686e-06,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3111111111111111,2098222,409874,0.6316981652657859,0.06810018683600692,0.08378584098181213,1.0,0.008166003148955436,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.26666666666666666,2098222,409874,1.5536879446787744,0.424141249795449,0.08461106354738203,1.0,0.0909997034479352,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5111111111111111,2098222,409874,0.2404110663585013,0.06445783856676686,0.024122072875184364,1.0,0.0720934587101471,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3333333333333333,5955103,311760,0.11648799226869462,0.05,0.295005758839036,1.0,0.22325539947783912,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6888888888888889,5955103,311760,0.07426515531335301,0.1667370595053609,0.07341508456944264,1.0,0.7802158285352419,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,5955103,311760,0.24171138478985565,1.0000005568809849,0.031833479612156865,1.0,1.7112068537711622,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6444444444444445,5955103,311760,0.05,0.06801090564457217,0.08767469429670914,1.0,0.8352540431190841,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,3967259,100003,1.999971451685716,1.0000288122325365,0.49181076802929996,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5777777777777777,3967259,100003,0.8593246458944079,1.024866539366295,0.15483161670376633,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
