,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.6666666666666666,4857135,402997,0.08924016773813198,0.05,0.6336871121702305,0.6651774219375187,0.6912271955939759,1.679892087889389,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,4857135,402997,1.845184364096424,0.6874709353971616,5.247962294156073,0.7387455856978354,0.647359830178236,0.00524560310923052,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,4857135,402997,0.05,0.4527236181618022,0.08715289088461729,1.2014114115732362,0.5938700668883146,0.4698156618178251,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,4857135,402997,0.058225271164837326,0.05,0.14658970403918398,1.4702214221721774,1.3090420281608446,0.4804364919258798,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,6630279,200061,0.16126797455541844,0.06950243938843381,0.04613481395781199,0.8144726000156843,1.7775658092621083,2.297474889200108,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.7555555555555555,6630279,200061,0.05,0.12554047518872335,4.688130372761036,0.6200468029200797,0.5960856452061196,0.15448356706929472,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,6630279,200061,1.6169197463659934,0.4421121958593862,4.201909527895242,0.2582554605751837,0.6818188425194316,0.036374448069986416,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.3555555555555556,6630279,200061,0.0804543395344201,0.058096185690823476,14.978825319538796,0.4771714475445872,0.574319807107974,0.14685568083324566,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.3555555555555556,9640940,100250,0.1563933818663191,0.05,0.9077892475078536,0.2393956698244359,0.21678787654112425,1.515917633300332,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.26666666666666666,9640940,100250,0.2425522361609609,0.05,0.04430551486033898,0.3045485406425051,0.05068464973897679,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.2222222222222222,9640940,100250,0.6878584331366956,0.05,0.8358847984150555,0.2696599317396425,0.05,0.25501597493110617,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4444444444444444,9640940,100250,0.6327018518377096,0.05,0.07742202401746351,0.17092937202277975,0.40761634179332573,3.697856790702134,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4,5872064,100152,0.4762537259665134,0.05,0.05811294922572355,0.3320772695219206,1.2876241396518582,10.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,5872064,100152,0.33665278617193595,0.05,15.0,0.31931990486111483,0.8219487899904752,0.030872909716398125,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,5872064,100152,0.33192710454842644,0.05,0.5117133411291522,0.33880262643730386,0.9144971411291684,0.9951665854259114,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.8888888888888888,5872064,100152,0.05,0.06196351265378593,0.3434125693709985,0.6702141956991102,0.8721780067438758,1.4798994409952473,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,1706597,200199,0.21636908423997966,0.5676690986166872,0.2616214634681157,0.050887039648905216,0.05,1.6155619308552946,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,1706597,200199,0.5814239982614444,0.8065925146868799,0.3253990726404176,0.05,0.05,0.35752158644623616,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.4222222222222222,1706597,200199,0.3753460241190904,0.5144096280785408,0.5728750012379893,0.05,0.05,0.8174078885434979,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix,0.8888888888888888,1706597,200199,0.0694407082120923,0.35142776582199164,0.5068217108836692,0.05,0.05,2.368749811872465,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos-lossave_Fix_
