,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,7044191,408394,0.05,0.1330617126618045,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.8,7044191,408394,0.05,0.08125088970119132,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,7044191,408394,0.05,0.07520803487981688,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.8222222222222222,7044191,408394,0.05,0.10195726998338407,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.26666666666666666,4106406,400285,0.05,0.04710698043193889,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6444444444444445,4106406,400285,0.05,0.053138013598169546,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,4106406,400285,0.05,0.039671748976745067,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,4106406,400285,0.3609787426928693,0.01382206138909636,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3555555555555556,6854643,200249,0.05,0.02911042726805612,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,6854643,200249,0.05,0.03417901398025018,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5555555555555556,6854643,200249,0.12890647169214342,0.018068839272409397,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,6854643,200249,0.05,0.01897223729798145,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,6240792,100068,0.32565864036547904,0.01662535614262961,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,6240792,100068,1.120977815949875,0.0036533368938714717,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2222222222222222,6240792,100068,1.8451566402878583,0.0015267013756383868,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,6240792,100068,0.6399527590923878,0.005957403753909002,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,4813608,200056,0.7484828274516364,0.004498312543319412,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,4813608,200056,0.9799205016167571,0.004463252856114982,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,4813608,200056,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,4813608,200056,0.8959781259022761,0.00515368361705949,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,4943904,411477,1.4605494886826864,0.002161547905024333,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.26666666666666666,4943904,411477,0.6677009813477418,0.003720398431451748,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,4943904,411477,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,4943904,411477,1.5292613104177488,0.00158906215863488,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,5295503,200025,0.05,0.16271593479726787,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.9333333333333332,5295503,200025,0.10132023690987403,0.08217095911905117,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6888888888888889,5295503,200025,0.05,0.17860869640380267,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,5295503,200025,0.05,0.12623322494092382,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.7111111111111111,7006742,409850,0.05,0.2264470102767063,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.7777777777777778,7006742,409850,0.05,0.16567449318808505,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,7006742,409850,0.05,0.1990862578359718,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,7006742,409850,0.05,0.2165550620216938,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5128205128205128,869099,100110,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.28205128205128205,869099,100110,0.547054441273264,0.004108830412666266,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5128205128205128,869099,100110,1.9116471304147231,0.00024147899541171906,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.28205128205128205,869099,100110,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.022222222222222227,5791490,100241,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,5791490,100241,0.05,0.006404694414238231,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.06666666666666668,5791490,100241,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4666666666666667,5791490,100241,0.05,0.004926056428156875,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,1202111,100143,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,1202111,100143,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,1202111,100143,2.0,7.694819786405499e-07,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,1202111,100143,2.0,9.347508789375141e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6444444444444445,6836561,311047,0.05,0.061646873786649736,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,6836561,311047,0.12798302486887306,0.03354837158786962,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4666666666666667,6836561,311047,0.5051216433678041,0.025591254455410117,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,6836561,311047,0.6116776682323238,0.008803205590853113,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,2804234,200211,1.3902230718574229,6.474468976273757e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,2804234,200211,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,2804234,200211,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,2804234,200211,0.05,0.004237604869259743,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,1577288,100059,2.0,2.5418638086652163e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.17777777777777778,1577288,100059,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.37777777777777777,1577288,100059,2.0,9.411940088911044e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,1577288,100059,2.0,0.00018042015830246728,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3333333333333333,6395246,100042,0.13173954635198276,0.02319490586111036,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,6395246,100042,2.0,3.3159202789616513e-06,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,6395246,100042,2.0,4.306432073255753e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,6395246,100042,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.17777777777777778,7923301,405027,0.05,0.034819055119959245,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,7923301,405027,0.05,0.02253274434761644,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4666666666666667,7923301,405027,0.05,0.01940332106514764,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6666666666666666,7923301,405027,0.7511647952832249,0.004383425442243667,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5555555555555556,7056939,306065,0.6227586451082621,0.01507683110863781,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2222222222222222,7056939,306065,0.5654310592586613,0.02624671002953557,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,7056939,306065,0.6874569925141761,0.01413495926206541,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6888888888888889,7056939,306065,0.05,0.07748668987143348,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3333333333333333,5161343,100063,0.05,0.06681249981134732,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6444444444444445,5161343,100063,0.05,0.049459723034491185,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6,5161343,100063,0.05,0.059359211948896574,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,5161343,100063,0.05,0.035279498769732985,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,9710118,409874,0.05,0.0073686109450620905,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2888888888888889,9710118,409874,0.05,0.031282227522623364,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,9710118,409874,1.9417438643698088,0.0012050353641825352,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,9710118,409874,0.7297534229501643,0.0024292966261742753,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.17777777777777778,5690984,407209,0.05,0.054557028827851135,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,5690984,407209,0.05,0.04825054922990695,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,5690984,407209,0.05,0.03966313366638928,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,5690984,407209,0.05,0.04908299936565922,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6888888888888889,2149916,408952,0.05,0.11819075891173594,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2888888888888889,2149916,408952,0.08157534261049244,0.10247503794966213,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4666666666666667,2149916,408952,0.05,0.10082164006918444,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.7111111111111111,2149916,408952,0.05,0.12599273608917244,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,1424786,200085,2.0,4.910461646150619e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,1424786,200085,0.05066972050860578,0.002719693517482541,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2222222222222222,1424786,200085,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.24444444444444444,1424786,200085,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,2108479,407672,0.05,0.5207117454307431,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.7777777777777778,2108479,407672,0.05,0.6051811072443234,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.8444444444444444,2108479,407672,0.05,0.6845728816493237,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6444444444444445,2108479,407672,0.05,0.20320133208757046,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,5431446,100185,1.5642695676248215,0.0004612552156862199,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.37777777777777777,5431446,100185,1.1369147694157802,0.012692300984273678,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,5431446,100185,1.4508642371883305,0.0025210409152499023,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4222222222222222,5431446,100185,1.4227072557130118,0.0020643886857868612,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,7875323,100152,0.05,0.1784991024642583,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6888888888888889,7875323,100152,0.05,0.08242446527065399,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6888888888888889,7875323,100152,0.05,0.06971754950387266,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5333333333333333,7875323,100152,0.05,0.10961460228332763,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,1738831,200168,1.7184402684170064,0.0012544309889456426,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,1738831,200168,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3555555555555556,1738831,200168,1.0707990284629416,0.004802139495422057,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,1738831,200168,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6666666666666666,8286084,100244,1.6872516635543813,0.0005804538195178233,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,8286084,100244,1.4758590520125756,0.0004066577716003212,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.2888888888888889,8286084,100244,2.0,2.552949854311237e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,8286084,100244,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.1111111111111111,4693904,100188,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.08888888888888889,4693904,100188,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.08888888888888889,4693904,100188,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.17777777777777778,4693904,100188,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,615454,311479,1.9034592518458768,0.0007809363438758332,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3555555555555556,615454,311479,1.5360807448076406,0.002723831075325462,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,615454,311479,2.0,4.443612234587176e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3111111111111111,615454,311479,1.576687753197512,0.0016562292066837929,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.26666666666666666,2813162,200162,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,2813162,200162,0.05,0.02794937325831361,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.37777777777777777,2813162,200162,0.05,0.0025171518043143265,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.06666666666666668,2813162,200162,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,8793190,100109,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3555555555555556,8793190,100109,1.376362182761046,0.002190378898477405,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,8793190,100109,2.0,2.486306903422665e-05,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.3333333333333333,8793190,100109,0.8242859989529367,0.0012204952289403995,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.26666666666666666,5529875,100057,0.05,0.03540593240657668,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6222222222222222,5529875,100057,0.33267945570158397,0.009101430793246108,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5111111111111111,5529875,100057,0.05,0.0314840283185515,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5777777777777777,5529875,100057,0.2571969981290307,0.007388033608380608,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4,6827172,100104,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4888888888888889,6827172,100104,1.1399478455197165,0.0013832490891586779,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.5555555555555556,6827172,100104,1.256270533461398,0.002035357059257838,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4444444444444444,6827172,100104,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.6,2580616,407260,0.20269117506254591,0.010424586545862868,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha-beta_Fix_exp-lossave,0.4666666666666667,2580616,407260,0.0942685010262169,0.017296757503766483,1.0,1.0,CV_LearningParams_Fit_alpha-beta_Fix_exp-lossave_
